"uid","namedLocation","domainID","siteID","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","startCollectDate","endCollectDate","receivedDate","testedDate","testingVialID","deprecatedVialID","sampleCondition","testProtocolVersion","testMethod","testResult","testPathogenName","testNumber","finalResult","locus","percentIdentity","sequenceDatabase","sequenceDatabaseID","extractDepleted","remarks","testedBy","laboratoryName"
"abd66d4a-0f49-4a24-94d9-71e705effb0a","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:27Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.COQPER.F.T.05","TALL.2014.3.Coquillettidia perturbans.Female.T5","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"85afef4c-2ae7-4933-8371-dc50f2b0af14","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:27Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.COQPER.F.T.10","TALL.2014.3.Coquillettidia perturbans.Female.T10","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"60e75424-8e49-4a66-a476-8edd84a5e564","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:27Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.COQPER.F.T.08","TALL.2014.3.Coquillettidia perturbans.Female.T8","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"90072c52-1762-41a9-9477-826942c56b83","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:27Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.COQPER.F.T.07","TALL.2014.3.Coquillettidia perturbans.Female.T7","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"0a44e699-bcc2-4ebb-a6e1-2c649fa37bb2","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:27Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.COQPER.F.T.06","TALL.2014.3.Coquillettidia perturbans.Female.T6","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"6af3b5fb-b309-4844-a055-3f5de2756311","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:27Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.COQPER.F.T.04","TALL.2014.3.Coquillettidia perturbans.Female.T4","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"b948f0bd-4ece-48d5-bce9-b710677c64f4","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:27Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.COQPER.F.T.03","TALL.2014.3.Coquillettidia perturbans.Female.T3","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"51c4e0c3-29b2-47a1-b51f-5d80cc52794e","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:27Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.COQPER.F.T.02","TALL.2014.3.Coquillettidia perturbans.Female.T2","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"99e567c0-8cfb-48a5-82c9-718c766c3f54","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:27Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.COQPER.F.T.09","TALL.2014.3.Coquillettidia perturbans.Female.T9","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"2b2d76f8-04c1-4c31-ae42-2960d9c07f88","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:37Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.AEDCAN2.F.T.09","TALL.2014.3.Aedes canadensis.Female.T9","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Inconclusive","UNKV",1,"N",NA,NA,NA,NA,"Y","fungal contamination","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"a4522618-2deb-45d1-838d-4bbeaaf8a8c3","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:37Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.AEDCAN2.F.T.05","TALL.2014.3.Aedes canadensis.Female.T5","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"39402fed-8b66-497f-a5d2-a4710b80486a","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:37Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.AEDCAN2.F.T.10","TALL.2014.3.Aedes canadensis.Female.T10","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"3ddc94bc-d9a3-4979-a8f1-184535a90433","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:37Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.AEDCAN2.F.T.07","TALL.2014.3.Aedes canadensis.Female.T7","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"bb253c24-4e0e-4ba4-86ae-a20e707af413","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:37Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.AEDCAN2.F.T.01","TALL.2014.3.Aedes canadensis.Female.T1","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"c942ab33-0012-4eb8-a432-2e2376c7a8e9","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:37Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.AEDCAN2.F.T.03","TALL.2014.3.Aedes canadensis.Female.T3","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"eb859944-b46d-43ee-9a6b-0c1cfb7338d7","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:37Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.AEDCAN2.F.T.04","TALL.2014.3.Aedes canadensis.Female.T4","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"2a4f7a95-d0f8-42f2-9fa7-8770f5bc3191","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:37Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.AEDCAN2.F.T.02","TALL.2014.3.Aedes canadensis.Female.T2","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"614e178b-3cb1-4966-9916-cac67dde6fcf","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:37Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.AEDCAN2.F.T.08","TALL.2014.3.Aedes canadensis.Female.T8","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"5a4697dd-2950-4e0f-9cd9-5d0ce6f1aabe","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:37Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.22.AEDCAN2.F.T.06","TALL.2014.3.Aedes canadensis.Female.T6","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"ebe1735e-cebf-4aa4-af4c-eea97b213ddb","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-02T22:37Z","2014-06-04T14:01Z","2014-10-28T12:00Z","2014-11-12T12:00Z","TALL.2014.22.AEDCAN2.F.T.09","TALL.2014.3.Aedes canadensis.Female.T9","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",2,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"55dc7ea4-16bc-4e6e-8f2e-082c718def7c","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-18T22:03Z","2014-06-20T14:52Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.24.AEDCAN2.F.T.04","TALL.2014.4.Aedes canadensis.Female.T4","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"6db660ef-bc65-4f12-bb35-b3c31b3394c0","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-18T22:03Z","2014-06-20T14:52Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.24.AEDCAN2.F.T.02","TALL.2014.4.Aedes canadensis.Female.T2","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"cada3dc9-f3cc-42f7-9feb-b7bc07d187d6","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-18T22:03Z","2014-06-20T14:52Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.24.AEDCAN2.F.T.01","TALL.2014.4.Aedes canadensis.Female.T1","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"27bf4967-6293-4da6-a154-4510e0f7a818","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-18T22:03Z","2014-06-20T14:52Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.24.AEDCAN2.F.T.03","TALL.2014.4.Aedes canadensis.Female.T3","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"77ad7c80-598a-466c-a1a8-5c5696beab67","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-18T22:03Z","2014-06-20T14:52Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.24.AEDCAN2.F.T.05","TALL.2014.4.Aedes canadensis.Female.T5","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"2a2746d1-d02b-4237-a5b1-7346dc034ddd","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-18T22:25Z","2014-06-20T14:52Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.24.COQPER.F.T.02","TALL.2014.4.Coquillettidia perturbans.Female.T2","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"b310d9d8-162f-4d25-90df-3a71bd6a3db1","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-18T22:25Z","2014-06-20T14:52Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.24.COQPER.F.T.03","TALL.2014.4.Coquillettidia perturbans.Female.T3","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"42dcac22-0d28-40c2-94fd-17d81f2867be","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-18T22:25Z","2014-06-20T14:52Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.24.COQPER.F.T.05","TALL.2014.4.Coquillettidia perturbans.Female.T5","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"efc6c05c-7b62-48c2-a931-aea73d6df3d7","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-18T22:25Z","2014-06-20T14:52Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.24.COQPER.F.T.01","TALL.2014.4.Coquillettidia perturbans.Female.T1","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"358c0a0a-ab05-4060-855a-f66f35b5c673","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-18T22:25Z","2014-06-20T14:52Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.24.COQPER.F.T.04","TALL.2014.4.Coquillettidia perturbans.Female.T4","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"702d8ece-d376-40e0-b1c8-09763bff2ec8","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-18T22:25Z","2014-06-20T14:52Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.24.COQPER.F.T.06","TALL.2014.4.Coquillettidia perturbans.Female.T6","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"33d62654-86bc-49a2-90d7-705cc9e968bb","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-30T21:25Z","2014-07-02T13:46Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.26.AEDCAN2.F.T.02","TALL.2014.5.Aedes canadensis.Female.T2","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y",NA,"r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"56de49c1-3dbe-4f3d-a23f-192e4be70bfb","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-30T21:25Z","2014-07-02T13:46Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.26.AEDCAN2.F.T.01","TALL.2014.5.Aedes canadensis.Female.T1","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y",NA,"r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"2dd2b712-fc34-46dd-8ab4-a38b52ac4152","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-30T21:53Z","2014-07-02T14:11Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.26.COQPER.F.T.03","TALL.2014.5.Coquillettidia perturbans.Female.T3","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y",NA,"r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"9867ea0a-5e4c-4765-985e-240719e13755","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-30T21:53Z","2014-07-02T14:11Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.26.COQPER.F.T.02","TALL.2014.5.Coquillettidia perturbans.Female.T2","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y",NA,"r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"f3636617-7517-4620-8a09-8b6f45822f47","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-06-30T21:53Z","2014-07-02T14:11Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.26.COQPER.F.T.01","TALL.2014.5.Coquillettidia perturbans.Female.T1","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y",NA,"r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"207d0ab3-2156-4c1a-9099-931fb8e42fc0","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-07-15T21:38Z","2014-07-17T14:17Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.28.COQPER.F.T.01","TALL.2014.6.Coquillettidia perturbans.Female.T1","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y",NA,"r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"dc5d42c1-6375-432d-b6c8-50511423792d","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-07-30T22:20Z","2014-08-01T14:20Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.30.CULERR.F.T.01","TALL.2014.7.Culex erraticus.Female.T1","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y",NA,"r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"0ba465fb-a561-4a9a-93b2-cc398b605d5a","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-08-13T20:45Z","2014-08-15T14:13Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.32.CULERR.F.T.04","TALL.2014.8.Culex erraticus.Female.T4","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y",NA,"r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"dc82aaa9-37fa-4b8a-ac26-e07b0ec3cad1","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-08-13T20:45Z","2014-08-15T14:13Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.32.CULERR.F.T.01","TALL.2014.8.Culex erraticus.Female.T1","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y",NA,"r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"d9399f07-f352-43e8-a9b7-1eb4015301ec","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-08-13T20:45Z","2014-08-15T14:13Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.32.CULERR.F.T.02","TALL.2014.8.Culex erraticus.Female.T2","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y",NA,"r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"26d1d109-3dce-4123-8b73-7ac52e5bcf5a","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-08-13T20:45Z","2014-08-15T14:13Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.32.CULERR.F.T.03","TALL.2014.8.Culex erraticus.Female.T3","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y",NA,"r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"6f977010-0132-449d-a3f2-46150c41052b","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-08-13T22:12Z","2014-08-15T13:19Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.32.AEDVEX.F.T.01","TALL.2014.7.Aedes vexans.Female.T1","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y",NA,"r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"6d546788-8cb2-4709-86b4-a739234cfcf0","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-08-27T21:26Z","2014-08-29T14:20Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.34.CULERR.F.T.02","TALL.2014.9.Culex erraticus.Female.T2","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y",NA,"r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"135b0be2-cf4a-4682-8980-3b57709f6116","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-08-27T21:26Z","2014-08-29T14:20Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.34.CULERR.F.T.04","TALL.2014.9.Culex erraticus.Female.T4","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y",NA,"r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"8ab78e8a-9eb7-4a20-90ab-96a99b48e572","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-08-27T21:26Z","2014-08-29T14:20Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.34.CULERR.F.T.03","TALL.2014.9.Culex erraticus.Female.T3","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y",NA,"r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"0285ef3c-7edc-4979-bac5-bbfd0cd5040d","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-08-27T21:26Z","2014-08-29T14:20Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.34.CULERR.F.T.05","TALL.2014.9.Culex erraticus.Female.T5","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y",NA,"r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"e08dff3c-3315-4034-8978-49612d70fd5b","TALL","D08","TALL",NA,32.95047,-87.393259,"WGS84",NA,166.9,NA,"2014-08-27T21:26Z","2014-08-29T14:20Z","2014-10-28T12:00Z","2014-11-04T12:00Z","TALL.2014.34.CULERR.F.T.01","TALL.2014.9.Culex erraticus.Female.T1","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y",NA,"r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
